-181.438, 34.792, 5.227, 16.714
-181.437, 34.616, 5.266, 16.747
-181.437, 34.439, 5.305, 16.780
-181.436, 34.261, 5.343, 16.813
-181.435, 34.082, 5.380, 16.846
-181.434, 33.902, 5.415, 16.879
-181.434, 33.720, 5.447, 16.912
-181.433, 33.538, 5.475, 16.945
-181.432, 33.355, 5.501, 16.978
-181.432, 33.171, 5.523, 17.011
-181.431, 32.987, 5.541, 17.044
-181.430, 32.802, 5.557, 17.077
-181.430, 32.616, 5.570, 17.110
-181.429, 32.430, 5.581, 17.143
-181.428, 32.244, 5.591, 17.176
-181.427, 32.058, 5.599, 17.209
-181.427, 31.871, 5.607, 17.242
-181.426, 31.684, 5.615, 17.275
-181.425, 31.497, 5.623, 17.308
-181.425, 31.309, 5.631, 17.341
-181.424, 31.122, 5.641, 17.374
-181.423, 30.933, 5.651, 17.407
-181.423, 30.745, 5.663, 17.440
-181.422, 30.556, 5.676, 17.473
-181.421, 30.366, 5.691, 17.506
-181.421, 30.176, 5.708, 17.539
-181.420, 29.985, 5.726, 17.572
-181.420, 29.794, 5.745, 17.605
-181.419, 29.602, 5.766, 17.638
-181.418, 29.409, 5.788, 17.671
-181.418, 29.216, 5.810, 17.704
-181.417, 29.022, 5.834, 17.737
-181.417, 28.826, 5.857, 17.770
-181.416, 28.631, 5.881, 17.803
-181.415, 28.434, 5.904, 17.836
-181.415, 28.237, 5.927, 17.869
-181.414, 28.039, 5.950, 17.902
-181.413, 27.840, 5.972, 17.935
-181.413, 27.640, 5.993, 17.968
-181.412, 27.440, 6.013, 18.001
-181.412, 27.239, 6.033, 18.034
-181.411, 27.038, 6.052, 18.067
-181.410, 26.835, 6.070, 18.100
-181.410, 26.633, 6.088, 18.133
-181.409, 26.429, 6.106, 18.166
-181.409, 26.226, 6.123, 18.199
-181.408, 26.021, 6.140, 18.232
-181.407, 25.816, 6.157, 18.265
-181.407, 25.611, 6.174, 18.298
-181.406, 25.404, 6.191, 18.331
-181.406, 25.198, 6.209, 18.364
-181.405, 24.990, 6.227, 18.397
-181.405, 24.782, 6.245, 18.430
-181.404, 24.574, 6.264, 18.463
-181.403, 24.365, 6.283, 18.496
-181.403, 24.155, 6.303, 18.529
-181.402, 23.944, 6.323, 18.562
-181.402, 23.733, 6.344, 18.595
-181.401, 23.521, 6.365, 18.628
-181.400, 23.308, 6.386, 18.661
-181.400, 23.095, 6.408, 18.694
-181.399, 22.881, 6.429, 18.727
-181.399, 22.666, 6.451, 18.760
-181.398, 22.450, 6.472, 18.793
-181.398, 22.234, 6.494, 18.826
-181.397, 22.017, 6.515, 18.859
-181.396, 21.800, 6.537, 18.892
-181.396, 21.581, 6.558, 18.925
-181.395, 21.362, 6.579, 18.958
-181.395, 21.142, 6.600, 18.991
-181.394, 20.922, 6.621, 19.024
-181.393, 20.701, 6.642, 19.057
-181.393, 20.479, 6.662, 19.090
-181.392, 20.256, 6.683, 19.123
-181.392, 20.033, 6.704, 19.156
-181.391, 19.809, 6.724, 19.189
-181.391, 19.585, 6.745, 19.222
-181.390, 19.359, 6.766, 19.255
-181.389, 19.133, 6.787, 19.288
-181.389, 18.907, 6.808, 19.321
-181.388, 18.679, 6.829, 19.354
-181.388, 18.451, 6.850, 19.387
-181.387, 18.222, 6.871, 19.420
-181.386, 17.993, 6.893, 19.453
-181.386, 17.763, 6.914, 19.486
-181.385, 17.532, 6.935, 19.519
-181.385, 17.300, 6.957, 19.552
-181.384, 17.068, 6.979, 19.585
-181.383, 16.834, 7.001, 19.618
-181.383, 16.601, 7.023, 19.651
-181.382, 16.366, 7.045, 19.684
-181.382, 16.131, 7.067, 19.717
-181.381, 15.894, 7.090, 19.750
-181.380, 15.658, 7.112, 19.783
-181.380, 15.420, 7.135, 19.816
-181.379, 15.182, 7.158, 19.849
-181.379, 14.943, 7.181, 19.882
-181.378, 14.703, 7.204, 19.915
-181.377, 14.462, 7.226, 19.948
-181.377, 14.221, 7.249, 19.981
-181.376, 13.978, 7.272, 20.014
-181.375, 13.735, 7.295, 20.047
-181.375, 13.492, 7.318, 20.080
-181.374, 13.247, 7.341, 20.113
-181.374, 13.002, 7.364, 20.146
-181.373, 12.756, 7.388, 20.179
-181.372, 12.509, 7.411, 20.212
-181.372, 12.261, 7.434, 20.245
-181.371, 12.013, 7.458, 20.278
-181.370, 11.764, 7.481, 20.311
-181.370, 11.514, 7.505, 20.344
-181.369, 11.263, 7.528, 20.377
-181.368, 11.012, 7.552, 20.410
-181.368, 10.759, 7.576, 20.443
-181.367, 10.506, 7.599, 20.476
-181.366, 10.252, 7.623, 20.509
-181.366, 9.998, 7.647, 20.542
-181.365, 9.742, 7.671, 20.575
-181.364, 9.486, 7.695, 20.608
-181.364, 9.229, 7.719, 20.641
-181.363, 8.971, 7.743, 20.674
-181.362, 8.712, 7.767, 20.707
-181.362, 8.453, 7.791, 20.740
-181.361, 8.192, 7.816, 20.773
-181.360, 7.931, 7.840, 20.806
-181.360, 7.669, 7.865, 20.839
-181.359, 7.407, 7.890, 20.872
-181.358, 7.143, 7.915, 20.905
-181.357, 6.878, 7.940, 20.938
-181.357, 6.613, 7.965, 20.971
-181.356, 6.347, 7.990, 21.004
-181.355, 6.080, 8.015, 21.037
-181.354, 5.812, 8.041, 21.070
-181.354, 5.544, 8.066, 21.103
-181.353, 5.274, 8.092, 21.136
-181.352, 5.004, 8.118, 21.169
-181.352, 4.732, 8.144, 21.202
-181.351, 4.460, 8.169, 21.235
-181.350, 4.187, 8.195, 21.268
-181.349, 3.913, 8.221, 21.301
-181.348, 3.639, 8.248, 21.334
-181.348, 3.363, 8.274, 21.367
-181.347, 3.087, 8.300, 21.400
-181.346, 2.809, 8.326, 21.433
-181.345, 2.531, 8.353, 21.466
-181.344, 2.252, 8.379, 21.499
-181.344, 1.972, 8.406, 21.532
-181.343, 1.691, 8.433, 21.565
-181.342, 1.409, 8.459, 21.598
-181.341, 1.127, 8.486, 21.631
-181.340, 0.843, 8.513, 21.664
-181.340, 0.559, 8.540, 21.697
-181.339, 0.273, 8.567, 21.730
-181.338, -0.013, 8.595, 21.763
-181.337, -0.300, 8.622, 21.796
-181.336, -0.588, 8.649, 21.829
-181.335, -0.877, 8.677, 21.862
-181.334, -1.167, 8.705, 21.895
-181.334, -1.458, 8.732, 21.928
-181.333, -1.750, 8.760, 21.961
-181.332, -2.042, 8.788, 21.994
-181.331, -2.336, 8.816, 22.027
-181.330, -2.631, 8.844, 22.060
-181.329, -2.926, 8.872, 22.093
-181.328, -3.223, 8.901, 22.126
-181.327, -3.520, 8.929, 22.159
-181.326, -3.818, 8.957, 22.192
-181.325, -4.118, 8.986, 22.225
-181.324, -4.418, 9.014, 22.258
-181.323, -4.719, 9.043, 22.291
-181.323, -5.021, 9.072, 22.324
-181.322, -5.324, 9.101, 22.357
-181.321, -5.629, 9.130, 22.390
-181.320, -5.934, 9.159, 22.423
-181.319, -6.240, 9.188, 22.456
-181.318, -6.547, 9.217, 22.489
-181.317, -6.855, 9.247, 22.522
-181.316, -7.164, 9.276, 22.555
-181.315, -7.474, 9.306, 22.588
-181.314, -7.785, 9.336, 22.621
-181.313, -8.096, 9.365, 22.654
-181.312, -8.409, 9.395, 22.687
-181.311, -8.723, 9.425, 22.720
-181.309, -9.038, 9.456, 22.753
-181.308, -9.354, 9.486, 22.786
-181.307, -9.671, 9.516, 22.819
-181.306, -9.989, 9.547, 22.852
-181.305, -10.308, 9.577, 22.885
-181.304, -10.628, 9.608, 22.918
-181.303, -10.949, 9.639, 22.951
-181.302, -11.271, 9.670, 22.984
-181.301, -11.594, 9.701, 23.017
